cycle,crack_len_mm
2579,1.6750643545377282
2580,1.675399434423496
2581,1.6757345813386462
2582,1.6760697952965882
2583,1.6764050763107325
2584,1.6767404243944934
2585,1.6770758395612875
2586,1.6774113218245341
2587,1.6777468711976549
2588,1.678082487694075
2589,1.6784181713272213
2590,1.6787539221105243
2591,1.679089740057416
2592,1.6794256251813329
2593,1.679761577495712
2594,1.6800975970139946
2595,1.680433683749624
2596,1.6807698377160467
2597,1.681106058926711
2598,1.681442347395069
2599,1.6817787031345746
2600,1.6821151261586849
2601,1.6824516164808594
2602,1.6827881741145603
2603,1.6831247990732527
2604,1.6834614913704045
2605,1.6837982510194855
2606,1.6841350780339697
2607,1.6844719724273318
2608,1.6848089342130512
2609,1.6851459634046086
2610,1.685483060015488
2611,1.6858202240591758
2612,1.6861574555491614
2613,1.6864947544989368
2614,1.6868321209219965
2615,1.687169554831838
2616,1.6875070562419614
2617,1.687844625165869
2618,1.688182261617067
2619,1.6885199656090628
2620,1.6888577371553681
2621,1.6891955762694957
2622,1.6895334829649622
2623,1.6898714572552864
2624,1.6902094991539904
2625,1.690547608674598
2626,1.690885785830637
2627,1.6912240306356365
2628,1.6915623431031295
2629,1.6919007232466505
2630,1.6922391710797384
2631,1.692577686615933
2632,1.692916269868778
2633,1.6932549208518193
2634,1.693593639578606
2635,1.6939324260626891
2636,1.694271280317623
2637,1.6946102023569645
2638,1.6949491921942734
2639,1.6952882498431117
2640,1.6956273753170445
2641,1.6959665686296397
2642,1.6963058297944675
2643,1.6966451588251015
2644,1.696984555735117
2645,1.6973240205380928
2646,1.6976635532476105
2647,1.698003153877254
2648,1.6983428224406099
2649,1.6986825589512673
2650,1.6990223634228192
2651,1.6993622358688598
2652,1.6997021763029874
2653,1.7000421847388014
2654,1.700382261189906
2655,1.7007224056699057
2656,1.70106261819241
2657,1.70140289877103
2658,1.7017432474193792
2659,1.7020836641510746
2660,1.7024241489797354
2661,1.702764701918984
2662,1.7031053229824449
2663,1.703446012183746
2664,1.7037867695365172
2665,1.704127595054392
2666,1.7044684887510058
2667,1.7048094506399971
2668,1.705150480735007
2669,1.70549157904968
2670,1.7058327455976623
2671,1.7061739803926033
2672,1.706515283448155
2673,1.7068566547779727
2674,1.7071980943957135
2675,1.7075396023150382
2676,1.7078811785496093
2677,1.708222823113093
2678,1.7085645360191577
2679,1.7089063172814747
2680,1.7092481669137176
2681,1.7095900849295638
2682,1.7099320713426922
2683,1.7102741261667853
2684,1.710616249415528
2685,1.7109584411026078
2686,1.711300701241715
2687,1.7116430298465433
2688,1.7119854269307877
2689,1.7123278925081478
2690,1.7126704265923243
2691,1.7130130291970218
2692,1.7133557003359465
2693,1.7136984400228086
2694,1.7140412482713199
2695,1.7143841250951959
2696,1.7147270705081543
2697,1.7150700845239157
2698,1.7154131671562032
2699,1.715756318418743
2700,1.7160995383252637
2701,1.7164428268894973
2702,1.7167861841251777
2703,1.717129610046042
2704,1.71747310466583
2705,1.7178166679982845
2706,1.7181603000571501
2707,1.7185040008561758
2708,1.7188477704091114
2709,1.7191916087297112
2710,1.7195355158317311
2711,1.7198794917289302
2712,1.7202235364350702
2713,1.720567649963916
2714,1.7209118323292343
2715,1.7212560835447959
2716,1.7216004036243726
2717,1.721944792581741
2718,1.7222892504306788
2719,1.7226337771849674
2720,1.7229783728583903
2721,1.7233230374647341
2722,1.7236677710177886
2723,1.7240125735313454
2724,1.7243574450191994
2725,1.7247023854951486
2726,1.725047394972993
2727,1.725392473466536
2728,1.7257376209895832
2729,1.7260828375559436
2730,1.7264281231794285
2731,1.7267734778738517
2732,1.727118901653031
2733,1.7274643945307853
2734,1.7278099565209375
2735,1.7281555876373127
2736,1.7285012878937391
2737,1.728847057304047
2738,1.7291928958820708
2739,1.729538803641646
2740,1.729884780596612
2741,1.7302308267608104
2742,1.7305769421480863
2743,1.7309231267722864
2744,1.7312693806472619
2745,1.7316157037868645
2746,1.731962096204951
2747,1.732308557915379
2748,1.7326550889320103
2749,1.7330016892687083
2750,1.7333483589393406
2751,1.733695097957776
2752,1.7340419063378878
2753,1.73438878409355
2754,1.734735731238641
2755,1.7350827477870416
2756,1.7354298337526353
2757,1.7357769891493078
2758,1.7361242139909485
2759,1.7364715082914488
2760,1.736818872064704
2761,1.7371663053246105
2762,1.7375138080850692
2763,1.7378613803599823
2764,1.7382090221632562
2765,1.7385567335087988
2766,1.7389045144105215
2767,1.7392523648823384
2768,1.7396002849381662
2769,1.7399482745919244
2770,1.7402963338575357
2771,1.7406444627489248
2772,1.7409926612800202
2773,1.741340929464752
2774,1.7416892673170543
2775,1.7420376748508628
2776,1.7423861520801172
2777,1.7427346990187589
2778,1.743083315680733
2779,1.7434320020799865
2780,1.74378075823047
2781,1.7441295841461364
2782,1.7444784798409416
2783,1.744827445328844
2784,1.7451764806238053
2785,1.7455255857397893
2786,1.7458747606907634
2787,1.7462240054906972
2788,1.7465733201535636
2789,1.7469227046933373
2790,1.7472721591239972
2791,1.747621683459524
2792,1.7479712777139014
2793,1.7483209419011159
2794,1.7486706760351571
2795,1.7490204801300169
2796,1.7493703541996906
2797,1.7497202982581754
2798,1.7500703123194725
2799,1.750420396397585
2800,1.7507705505065192
2801,1.7511207746602835
2802,1.7514710688728905
2803,1.751821433158354
2804,1.752171867530692
2805,1.7525223720039242
2806,1.752872946592074
2807,1.753223591309167
2808,1.7535743061692315
2809,1.7539250911862994
2810,1.7542759463744046
2811,1.7546268717475844
2812,1.7549778673198781
2813,1.755328933105329
2814,1.755680069117982
2815,1.7560312753718854
2816,1.7563825518810905
2817,1.7567338986596512
2818,1.757085315721624
2819,1.7574368030810685
2820,1.757788360752047
2821,1.7581399887486246
2822,1.758491687084869
2823,1.7588434557748513
2824,1.759195294832645
2825,1.7595472042723264
2826,1.7598991841079745
2827,1.7602512343536716
2828,1.7606033550235025
2829,1.7609555461315547
2830,1.7613078076919186
2831,1.761660139718688
2832,1.7620125422259583
2833,1.762365015227829
2834,1.7627175587384012
2835,1.7630701727717801
2836,1.7634228573420727
2837,1.7637756124633897
2838,1.7641284381498432
2839,1.76448133441555
2840,1.7648343012746281
2841,1.7651873387411996
2842,1.7655404468293883
2843,1.7658936255533217
2844,1.7662468749271294
2845,1.7666001949649446
2846,1.7669535856809027
2847,1.767307047089142
2848,1.7676605792038043
2849,1.7680141820390334
2850,1.7683678556089761
2851,1.7687215999277826
2852,1.7690754150096049
2853,1.7694293008685988
2854,1.7697832575189225
2855,1.7701372849747374
2856,1.770491383250207
2857,1.7708455523594981
2858,1.7711997923167806
2859,1.7715541031362267
2860,1.7719084848320117
2861,1.7722629374183139
2862,1.7726174609093137
2863,1.7729720553191957
2864,1.7733267206621455
2865,1.7736814569523536
2866,1.7740362642040115
2867,1.7743911424313148
2868,1.7747460916484612
2869,1.7751011118696516
2870,1.7754562031090895
2871,1.775811365380982
2872,1.7761665986995374
2873,1.776521903078969
2874,1.7768772785334908
2875,1.7772327250773214
2876,1.777588242724681
2877,1.7779438314897937
2878,1.7782994913868853
2879,1.7786552224301855
2880,1.7790110246339261
2881,1.7793668980123423
2882,1.7797228425796716
2883,1.7800788583501548
2884,1.7804349453380353
2885,1.7807911035575594
2886,1.7811473330229766
2887,1.7815036337485384
2888,1.7818600057485001
2889,1.7822164490371193
2890,1.7825729636286565
2891,1.7829295495373751
2892,1.783286206777542
2893,1.783642935363425
2894,1.7839997353092978
2895,1.7843566066294339
2896,1.7847135493381117
2897,1.7850705634496113
2898,1.7854276489782166
2899,1.7857848059382135
2900,1.7861420343438914
2901,1.786499334209542
2902,1.7868567055494609
2903,1.7872141483779447
2904,1.7875716627092948
2905,1.7879292485578142
2906,1.7882869059378097
2907,1.7886446348635896
2908,1.789002435349467
2909,1.7893603074097557
2910,1.7897182510587744
2911,1.790076266310843
2912,1.7904343531802853
2913,1.7907925116814274
2914,1.791150741828599
2915,1.7915090436361318
2916,1.7918674171183608
2917,1.7922258622896237
2918,1.7925843791642615
2919,1.7929429677566173
2920,1.7933016280810379
2921,1.7936603601518724
2922,1.794019163983473
2923,1.7943780395901945
2924,1.7947369869863954
2925,1.7950960061864356
2926,1.7954550972046797
2927,1.7958142600554934
2928,1.7961734947532464
2929,1.796532801312311
2930,1.7968921797470625
2931,1.7972516300718784
2932,1.7976111523011402
2933,1.7979707464492312
2934,1.7983304125305384
2935,1.798690150559451
2936,1.7990499605503618
2937,1.7994098425176654
2938,1.7997697964757606
2939,1.8001298224390483
2940,1.8004899204219322
2941,1.8008500904388192
2942,1.8012103325041193
2943,1.8015706466322443
2944,1.8019310328376106
2945,1.8022914911346357
2946,1.8026520215377415
2947,1.8030126240613515
2948,1.8033732987198934
2949,1.8037340455277961
2950,1.8040948644994934
2951,1.80445575564942
2952,1.8048167189920152
2953,1.8051777545417198
2954,1.8055388623129787
2955,1.8059000423202387
2956,1.80626129457795
2957,1.8066226191005654
2958,1.8069840159025414
2959,1.807345484998336
2960,1.807707026402411
2961,1.8080686401292314
2962,1.8084303261932644
2963,1.8087920846089802
2964,1.809153915390852
2965,1.8095158185533564
2966,1.8098777941109718
2967,1.8102398420781805
2968,1.8106019624694671
2969,1.8109641552993196
2970,1.8113264205822284
2971,1.811688758332687
2972,1.8120511685651919
2973,1.8124136512942424
2974,1.8127762065343405
2975,1.8131388342999917
2976,1.8135015346057037
2977,1.8138643074659877
2978,1.814227152895357
2979,1.814590070908329
2980,1.8149530615194227
2981,1.815316124743161
2982,1.8156792605940693
2983,1.8160424690866757
2984,1.8164057502355118
2985,1.8167691040551115
2986,1.817132530560012
2987,1.817496029764753
2988,1.8178596016838777
2989,1.818223246331932
2990,1.8185869637234642
2991,1.818950753873026
2992,1.819314616795172
2993,1.8196785525044596
2994,1.8200425610154494
2995,1.820406642342704
2996,1.8207707965007902
2997,1.821135023504277
2998,1.821499323367736
2999,1.8218636961057426
3000,1.822228141732874
3001,1.8225926602637117
3002,1.8229572517128387
3003,1.8233219160948422
3004,1.823686653424311
3005,1.8240514637158383
3006,1.8244163469840184
3007,1.8247813032434506
3008,1.8251463325087354
3009,1.8255114347944772
3010,1.8258766101152828
3011,1.8262418584857625
3012,1.8266071799205286
3013,1.8269725744341974
3014,1.8273380420413874
3015,1.82770358275672
3016,1.8280691965948201
3017,1.8284348835703153
3018,1.8288006436978355
3019,1.8291664769920144
3020,1.829532383467488
3021,1.8298983631388959
3022,1.8302644160208796
3023,1.8306305421280846
3024,1.830996741475159
3025,1.8313630140767534
3026,1.8317293599475215
3027,1.8320957791021204
3028,1.8324622715552097
3029,1.832828837321452
3030,1.8331954764155127
3031,1.8335621888520608
3032,1.833928974645767
3033,1.8342958338113065
3034,1.8346627663633557
3035,1.8350297723165956
3036,1.835396851685709
3037,1.835764004485382
3038,1.836131230730304
3039,1.8364985304351664
3040,1.8368659036146648
3041,1.8372333502834965
3042,1.8376008704563627
3043,1.8379684641479668
3044,1.8383361313730158
3045,1.838703872146219
3046,1.8390716864822894
3047,1.839439574395942
3048,1.839807535901896
3049,1.8401755710148717
3050,1.8405436797495947
3051,1.8409118621207914
3052,1.8412801181431924
3053,1.8416484478315307
3054,1.8420168512005428
3055,1.8423853282649674
3056,1.8427538790395468
3057,1.8431225035390255
3058,1.8434912017781522
3059,1.843859973771677
3060,1.8442288195343544
3061,1.8445977390809407
3062,1.8449667324261958
3063,1.8453357995848825
3064,1.8457049405717663
3065,1.8460741554016158
3066,1.8464434440892026
3067,1.846812806649301
3068,1.8471822430966889
3069,1.847551753446146
3070,1.8479213377124566
3071,1.8482909959104064
3072,1.8486607280547849
3073,1.849030534160384
3074,1.8494004142419995
3075,1.8497703683144289
3076,1.850140396392474
3077,1.8505104984909382
3078,1.8508806746246291
3079,1.8512509248083566
3080,1.8516212490569335
3081,1.8519916473851756
3082,1.8523621198079023
3083,1.8527326663399348
3084,1.8531032869960986
3085,1.8534739817912211
3086,1.8538447507401332
3087,1.8542155938576683
3088,1.8545865111586637
3089,1.8549575026579583
3090,1.8553285683703955
3091,1.8556997083108204
3092,1.8560709224940817
3093,1.856442210935031
3094,1.8568135736485227
3095,1.8571850106494143
3096,1.8575565219525665
3097,1.8579281075728422
3098,1.8582997675251083
3099,1.8586715018242337
3100,1.8590433104850914
3101,1.859415193522556
3102,1.8597871509515065
3103,1.8601591827868236
3104,1.8605312890433918
3105,1.8609034697360982
3106,1.8612757248798333
3107,1.86164805448949
3108,1.8620204585799645
3109,1.8623929371661558
3110,1.8627654902629665
3111,1.8631381178853015
3112,1.8635108200480683
3113,1.863883596766179
3114,1.864256448054547
3115,1.8646293739280895
3116,1.8650023744017261
3117,1.8653754494903807
3118,1.8657485992089784
3119,1.8661218235724488
3120,1.8664951225957234
3121,1.8668684962937376
3122,1.8672419446814288
3123,1.8676154677737384
3124,1.86798906558561
3125,1.8683627381319907
3126,1.8687364854278303
3127,1.869110307488082
3128,1.869484204327701
3129,1.8698581759616466
3130,1.8702322224048804
3131,1.8706063436723679
3132,1.8709805397790762
3133,1.8713548107399764
3134,1.8717291565700425
3135,1.8721035772842514
3136,1.8724780728975823
3137,1.8728526434250186
3138,1.873227288881546
3139,1.8736020092821533
3140,1.8739768046418321
3141,1.8743516749755775
3142,1.8747266202983872
3143,1.8751016406252623
3144,1.875476735971206
3145,1.8758519063512256
3146,1.8762271517803306
3147,1.8766024722735342
3148,1.8769778678458517
3149,1.8773533385123027
3150,1.8777288842879083
3151,1.8781045051876937
3152,1.8784802012266866
3153,1.8788559724199179
3154,1.8792318187824213
3155,1.8796077403292342
3156,1.8799837370753956
3157,1.8803598090359492
3158,1.8807359562259403
3159,1.8811121786604184
3160,1.8814884763544346
3161,1.8818648493230448
3162,1.8822412975813059
3163,1.8826178211442797
3164,1.8829944200270294
3165,1.883371094244623
3166,1.8837478438121291
3167,1.884124668744622
3168,1.884501569057177
3169,1.8848785447648733
3170,1.8852555958827928
3171,1.8856327224260208
3172,1.886009924409645
3173,1.8863872018487573
3174,1.8867645547584508
3175,1.8871419831538236
3176,1.887519487049975
3177,1.8878970664620087
3178,1.8882747214050306
3179,1.8886524518941503
3180,1.8890302579444798
3181,1.8894081395711344
3182,1.8897860967892322
3183,1.8901641296138947
3184,1.8905422380602461
3185,1.8909204221434142
3186,1.891298681878529
3187,1.8916770172807236
3188,1.8920554283651352
3189,1.8924339151469027
3190,1.8928124776411692
3191,1.8931911158630794
3192,1.8935698298277825
3193,1.8939486195504298
3194,1.8943274850461762
3195,1.8947064263301787
3196,1.895085443417599
3197,1.8954645363235998
3198,1.8958437050633485
3199,1.8962229496520144
3200,1.8966022701047711
3201,1.8969816664367936
3202,1.8973611386632612
3203,1.8977406867993558
3204,1.8981203108602624
3205,1.8985000108611687
3206,1.8988797868172662
3207,1.8992596387437486
3208,1.8996395666558132
3209,1.90001957056866
3210,1.9003996504974927
3211,1.9007798064575168
3212,1.901160038463942
3213,1.9015403465319805
3214,1.901920730676848
3215,1.9023011909137622
3216,1.9026817272579453
3217,1.9030623397246214
3218,1.9034430283290182
3219,1.903823793086366
3220,1.904204634011899
3221,1.9045855511208531
3222,1.904966544428469
3223,1.9053476139499883
3224,1.905728759700658
3225,1.906109981695726
3226,1.9064912799504452
3227,1.9068726544800698
3228,1.9072541052998582
3229,1.9076356324250712
3230,1.9080172358709735
3231,1.9083989156528314
3232,1.9087806717859161
3233,1.9091625042855003
3234,1.9095444131668604
3235,1.9099263984452761
3236,1.9103084601360296
3237,1.9106905982544065
3238,1.9110728128156955
3239,1.9114551038351881
3240,1.9118374713281792
3241,1.9122199153099662
3242,1.9126024357958502
3243,1.9129850328011349
3244,1.9133677063411274
3245,1.9137504564311376
3246,1.9141332830864788
3247,1.9145161863224667
3248,1.914899166154421
3249,1.9152822225976636
3250,1.9156653556675198
3251,1.9160485653793182
3252,1.9164318517483903
3253,1.91681521479007
3254,1.917198654519696
3255,1.9175821709526077
3256,1.9179657641041499
3257,1.9183494339896687
3258,1.9187331806245145
3259,1.9191170040240395
3260,1.9195009042036006
3261,1.9198848811785563
3262,1.9202689349642685
3263,1.9206530655761034
3264,1.9210372730294283
3265,1.9214215573396154
3266,1.9218059185220382
3267,1.9221903565920753
3268,1.9225748715651063
3269,1.9229594634565157
3270,1.9233441322816895
3271,1.9237288780560182
3272,1.924113700794894
3273,1.924498600513714
3274,1.924883577227876
3275,1.925268630952783
3276,1.9256537617038398
3277,1.926038969496455
3278,1.9264242543460397
3279,1.9268096162680088
3280,1.9271950552777792
3281,1.9275805713907723
3282,1.9279661646224113
3283,1.9283518349881232
3284,1.928737582503338
3285,1.9291234071834886
3286,1.9295093090440107
3287,1.9298952881003442
3288,1.9302813443679308
3289,1.930667477862216
3290,1.9310536885986482
3291,1.931439976592679
3292,1.931826341859763
3293,1.9322127844153578
3294,1.932599304274924
3295,1.9329859014539263
3296,1.9333725759678306
3297,1.933759327832108
3298,1.9341461570622307
3299,1.9345330636736757
3300,1.934920047681922
3301,1.935307109102452
3302,1.9356942479507517
3303,1.9360814642423094
3304,1.9364687579926168
3305,1.9368561292171689
3306,1.9372435779314634
3307,1.937631104151002
3308,1.9380187078912878
3309,1.9384063891678291
3310,1.9387941479961355
3311,1.939181984391721
3312,1.9395698983701017
3313,1.939957889946798
3314,1.9403459591373315
3315,1.9407341059572292
3316,1.9411223304220193
3317,1.9415106325472342
3318,1.9418990123484092
3319,1.9422874698410826
3320,1.9426760050407954
3321,1.9430646179630926
3322,1.9434533086235213
3323,1.943842077037633
3324,1.9442309232209807
3325,1.944619847189122
3326,1.9450088489576167
3327,1.9453979285420282
3328,1.9457870859579225
3329,1.9461763212208691
3330,1.9465656343464404
3331,1.9469550253502126
3332,1.9473444942477636
3333,1.947734041054676
3334,1.9481236657865344
3335,1.948513368458927
3336,1.948903149087445
3337,1.949293007687683
3338,1.9496829442752381
3339,1.9500729588657109
3340,1.9504630514747054
3341,1.9508532221178283
3342,1.9512434708106896
3343,1.951633797568902
3344,1.9520242024080823
3345,1.9524146853438493
3346,1.9528052463918257
3347,1.9531958855676368
3348,1.9535866028869118
3349,1.953977398365282
3350,1.9543682720183828
3351,1.9547592238618516
3352,1.9551502539113306
3353,1.955541362182463
3354,1.9559325486908972
3355,1.9563238134522833
3356,1.9567151564822751
3357,1.9571065777965295
3358,1.9574980774107067
3359,1.9578896553404692
3360,1.958281311601484
3361,1.95867304620942
3362,1.9590648591799498
3363,1.959456750528749
3364,1.9598487202714967
3365,1.9602407684238745
3366,1.9606328950015677
3367,1.961025100020264
3368,1.9614173834956556
3369,1.9618097454434362
3370,1.962202185879304
3371,1.9625947048189591
3372,1.962987302278106
3373,1.9633799782724513
3374,1.9637727328177057
3375,1.9641655659295818
3376,1.964558477623797
3377,1.96495146791607
3378,1.965344536822124
3379,1.965737684357685
3380,1.9661309105384819
3381,1.9665242153802467
3382,1.966917598898715
3383,1.9673110611096252
3384,1.9677046020287192
3385,1.968098221671741
3386,1.9684919200544397
3387,1.9688856971925655
3388,1.969279553101873
3389,1.9696734877981192
3390,1.9700675012970652
3391,1.9704615936144743
3392,1.9708557647661136
3393,1.9712500147677527
3394,1.9716443436351652
3395,1.972038751384127
3396,1.9724332380304181
3397,1.9728278035898208
3398,1.9732224480781209
3399,1.973617171511107
3400,1.974011973904572
3401,1.9744068552743104
3402,1.9748018156361211
3403,1.9751968550058052
3404,1.9755919733991678
3405,1.9759871708320167
3406,1.9763824473201632
3407,1.976777802879421
3408,1.977173237525608
3409,1.9775687512745441
3410,1.977964344142054
3411,1.9783600161439636
3412,1.9787557672961036
3413,1.9791515976143068
3414,1.9795475071144097
3415,1.9799434958122522
3416,1.9803395637236765
3417,1.980735710864529
3418,1.981131937250658
3419,1.9815282428979166
3420,1.9819246278221594
3421,1.9823210920392458
3422,1.9827176355650367
3423,1.9831142584153978
3424,1.9835109606061965
3425,1.9839077421533045
3426,1.9843046030725957
3427,1.9847015433799486
3428,1.9850985630912432
3429,1.985495662222364
3430,1.9858928407891978
3431,1.986290098807635
3432,1.9866874362935691
3433,1.9870848532628969
3434,1.987482349731518
3435,1.9878799257153357
3436,1.988277581230256
3437,1.9886753162921886
3438,1.9890731309170457
3439,1.9894710251207437
3440,1.9898689989192007
3441,1.9902670523283394
3442,1.9906651853640849
3443,1.991063398042366
3444,1.9914616903791138
3445,1.991860062390264
3446,1.992258514091754
3447,1.9926570454995254
3448,1.9930556566295223
3449,1.993454347497693
3450,1.9938531181199874
3451,1.9942519685123603
3452,1.9946508986907685
3453,1.9950499086711728
3454,1.995448998469536
3455,1.9958481681018259
3456,1.9962474175840117
3457,1.9966467469320668
3458,1.9970461561619677
3459,1.997445645289694
3460,1.997845214331228
3461,1.9982448633025565
3462,1.9986445922196676
3463,1.9990444010985546
3464,1.9994442899552125
3465,1.9998442588056404
3466,2.00024430766584
3467,2.0006444365518163
3468,2.001044645479578
3469,2.0014449344651366
3470,2.0018453035245067
3471,2.0022457526737067
3472,2.002646281928757
3473,2.003046891305683
3474,2.003447580820511
3475,2.0038483504892732
3476,2.0042492003280024
3477,2.0046501303527364
3478,2.005051140579515
3479,2.005452231024383
3480,2.005853401703386
3481,2.0062546526325753
3482,2.006655983828003
3483,2.007057395305726
3484,2.0074588870818038
3485,2.0078604591722997
3486,2.0082621115932793
3487,2.0086638443608122
3488,2.0090656574909707
3489,2.009467550999831
3490,2.009869524903472
3491,2.010271579217975
3492,2.0106737139594264
3493,2.011075929143914
3494,2.0114782247875307
3495,2.0118806009063706
3496,2.012283057516532
3497,2.012685594634117
3498,2.01308821227523
3499,2.0134909104559786
3500,2.0138936891924746
3501,2.0142965485008313
3502,2.014699488397168
3503,2.015102508897604
3504,2.0155056100182636
3505,2.0159087917752743
3506,2.016312054184767
3507,2.016715397262875
3508,2.0171188210257354
3509,2.017522325489488
3510,2.017925910670277
3511,2.018329576584248
3512,2.0187333232475515
3513,2.0191371506763405
3514,2.0195410588867713
3515,2.0199450478950034
3516,2.0203491177172
3517,2.0207532683695266
3518,2.0211574998681527
3519,2.0215618122292507
3520,2.0219662054689964
3521,2.0223706796035685
3522,2.02277523464915
3523,2.0231798706219255
3524,2.023584587538084
3525,2.023989385413817
3526,2.0243942642653203
3527,2.024799224108792
3528,2.025204264960434
3529,2.0256093868364506
3530,2.026014589753051
3531,2.0264198737264447
3532,2.026825238772848
3533,2.027230684908478
3534,2.027636212149556
3535,2.0280418205123065
3536,2.0284475100129566
3537,2.0288532806677373
3538,2.029259132492883
3539,2.0296650655046307
3540,2.030071079719221
3541,2.030477175152898
3542,2.0308833518219083
3543,2.0312896097425024
3544,2.031695948930934
3545,2.0321023694034595
3546,2.03250887117634
3547,2.0329154542658374
3548,2.0333221186882198
3549,2.0337288644597553
3550,2.0341356915967186
3551,2.034542600115385
3552,2.034949590032035
3553,2.0353566613629503
3554,2.035763814124418
3555,2.036171048332727
3556,2.03657836400417
3557,2.0369857611550426
3558,2.037393239801645
3559,2.0378007999602783
3560,2.0382084416472486
3561,2.038616164878865
3562,2.0390239696714403
3563,2.0394318560412885
3564,2.0398398240047295
3565,2.040247873578085
3566,2.0406560047776794
3567,2.0410642176198426
3568,2.041472512120906
3569,2.0418808882972037
3570,2.042289346165075
3571,2.0426978857408615
3572,2.0431065070409073
3573,2.0435152100815612
3574,2.043923994879174
3575,2.0443328614501013
3576,2.0447418098107
3577,2.045150839977332
3578,2.0455599519663616
3579,2.0459691457941562
3580,2.0463784214770873
3581,2.0467877790315288
3582,2.0471972184738587
3583,2.047606739820458
3584,2.0480163430877094
3585,2.0484260282920026
3586,2.048835795449726
3587,2.0492456445772755
3588,2.049655575691047
3589,2.050065588807442
3590,2.0504756839428633
3591,2.0508858611137186
3592,2.051296120336418
3593,2.0517064616273757
3594,2.052116885003008
3595,2.0525273904797356
3596,2.0529379780739814
3597,2.053348647802173
3598,2.0537593996807395
3599,2.0541702337261154
3600,2.0545811499547364
3601,2.054992148383043
3602,2.055403229027478
3603,2.0558143919044882
3604,2.0562256370305234
3605,2.0566369644220366
3606,2.0570483740954844
3607,2.057459866067326
3608,2.057871440354025
3609,2.0582830969720467
3610,2.0586948359378616
3611,2.0591066572679426
3612,2.059518560978765
3613,2.0599305470868092
3614,2.060342615608557
3615,2.0607547665604953
3616,2.0611669999591125
3617,2.0615793158209024
3618,2.06199171416236
3619,2.062404194999985
3620,2.0628167583502797
3621,2.06322940422975
3622,2.063642132654905
3623,2.0640549436422573
3624,2.0644678372083227
3625,2.0648808133696197
3626,2.0652938721426715
3627,2.065707013544003
3628,2.0661202375901433
3629,2.066533544297625
3630,2.0669469336829835
3631,2.067360405762758
3632,2.0677739605534895
3633,2.068187598071725
3634,2.0686013183340126
3635,2.069015121356905
3636,2.0694290071569563
3637,2.0698429757507264
3638,2.070257027154777
3639,2.0706711613856736
3640,2.0710853784599847
3641,2.0714996783942823
3642,2.071914061205142
3643,2.072328526909142
3644,2.072743075522865
3645,2.073157707062895
3646,2.0735724215458218
3647,2.0739872189882367
3648,2.074402099406735
3649,2.074817062817915
3650,2.075232109238379
3651,2.075647238684732
3652,2.076062451173583
3653,2.0764777467215425
3654,2.0768931253452267
3655,2.077308587061254
3656,2.0777241318862463
3657,2.078139759836828
3658,2.078555470929628
3659,2.078971265181278
3660,2.0793871426084136
3661,2.0798031032276723
3662,2.0802191470556965
3663,2.080635274109131
3664,2.0810514844046244
3665,2.0814677779588284
3666,2.081884154788398
3667,2.082300614909992
3668,2.0827171583402713
3669,2.0831337850959013
3670,2.083550495193551
3671,2.0839672886498914
3672,2.084384165481598
3673,2.084801125705349
3674,2.0852181693378267
3675,2.085635296395715
3676,2.086052506895703
3677,2.086469800854483
3678,2.0868871782887495
3679,2.087304639215201
3680,2.087722183650539
3681,2.088139811611469
3682,2.0885575231146993
3683,2.088975318176942
3684,2.089393196814912
3685,2.0898111590453277
3686,2.090229204884911
3687,2.090647334350387
3688,2.0910655474584847
3689,2.0914838442259356
3690,2.0919022246694747
3691,2.0923206888058408
3692,2.092739236651776
3693,2.093157868224025
3694,2.093576583539337
3695,2.0939953826144637
3696,2.0944142654661606
3697,2.094833232111186
3698,2.0952522825663027
3699,2.095671416848275
3700,2.0960906349738724
3701,2.0965099369598663
3702,2.096929322823033
3703,2.0973487925801506
3704,2.0977683462480017
3705,2.098187983843371
3706,2.0986077053830487
3707,2.099027510883826
3708,2.0994474003624988
3709,2.0998673738358655
3710,2.1002874313207296
3711,2.1007075728338958
3712,2.1011277983921732
3713,2.1015481080123743
3714,2.1019685017113154
3715,2.1023889795058146
3716,2.1028095414126953
3717,2.1032301874487827
3718,2.1036509176309064
3719,2.104071731975899
3720,2.1044926305005953
3721,2.1049136132218367
3722,2.105334680156464
3723,2.1057558313213245
3724,2.1061770667332667
3725,2.106598386409144
3726,2.1070197903658126
3727,2.1074412786201315
3728,2.1078628511889637
3729,2.108284508089176
3730,2.1087062493376374
3731,2.109128074951222
3732,2.1095499849468045
3733,2.109971979341266
3734,2.110394058151489
3735,2.110816221394361
3736,2.1112384690867705
3737,2.1116608012456117
3738,2.112083217887781
3739,2.1125057190301786
3740,2.1129283046897074
3741,2.1133509748832755
3742,2.1137737296277916
3743,2.11419656894017
3744,2.1146194928373276
3745,2.1150425013361844
3746,2.115465594453665
3747,2.1158887722066955
3748,2.1163120346122066
3749,2.1167353816871333
3750,2.117158813448411
3751,2.117582329912982
3752,2.1180059310977892
3753,2.118429617019781
3754,2.118853387695907
3755,2.119277243143123
3756,2.1197011833783854
3757,2.1201252084186555
3758,2.1205493182808977
3759,2.12097351298208
3760,2.1213977925391734
3761,2.1218221569691527
3762,2.1222466062889955
3763,2.1226711405156835
3764,2.1230957596662012
3765,2.123520463757537
3766,2.123945252806682
3767,2.1243701268306316
3768,2.1247950858463844
3769,2.1252201298709417
3770,2.1256452589213084
3771,2.126070473014494
